"PA","ID","AHM","bFFP","CMD","DD_0","DD_18","DD18","DD5","eFFP","EMT","Eref","EXT","FFP","MAP","MAR","MAT","MCMT","MSP","MWMT","NFFD","PAS","PPT_sm","PPT_wt","RH","SHM","Tave_sm","Tave_wt","TD","elev","slope","aspect.cos","aspect.sin","hli","awc_mean_0_5","bd_mean_0_5","clay_mean_0_5","om_mean_0_5","ph_mean_0_5","sand_mean_0_5","silt_mean_0_5","wind","srad"
0,870,27.9026532173157,131,274.045547485352,1039.28475952148,4524.00756835938,342.41365814209,2306.662109375,272,-38.3003606796265,753.387115478516,40.4000015258789,142,588.38850402832,13.6000003814697,6.40265381336212,-11.1003618240356,374.97484588623,22.2000007629395,167,75.3871173858643,241.388511657715,46.3871183395386,58,59.1694526672363,20.7996377944946,-9.39999961853027,33.2999992370605,343.875259399414,0.00904870487283915,0.893074080348015,-0.182833328843117,0.711637273430824,0.192205172032118,1.39233162999153,21.854079246521,4.89601695537567,6.98673439025879,35.3660593032837,40.958589553833,4.5,13150.7600097656
0,871,39.3035717010498,127,483.364402770996,498,3694.32867431641,497.671318054199,2624.73388671875,276,-35.0999984741211,940,42.2999992370605,150,487.599876403809,13.4964277744293,9.16355991363525,-4.40000009536743,321.964279174805,24.2000007629395,185,29.9016900062561,198.635597229004,30,53,75.1728801727295,22.3999996185303,-3.70000004768372,28.6000003814697,767.50065612793,0.0343454563990235,0.645149417221546,-0.570951860398054,0.722787827253342,0.148913901299238,1.44034314155579,20.2569937705994,1.62446668744087,6.97929489612579,43.062952041626,33.4721527099609,4.7498334646225,14475.4697265625
0,872,34.2002477645874,132,400.959747314453,859.003692626953,4286.98645019531,382.98583984375,2377.97033691406,272,-37.9985485076904,834.98503112793,41.4984760284424,140,502.997978210449,14.3000001907349,7.19999980926514,-8.90008330345154,334.042999267578,22.8985486030579,171,55,213.997875213623,38,54,68.300594329834,21.2000007629395,-7.59999990463257,31.7999992370605,581.687316894531,0.0087260891450569,-0.61314756795764,-0.112840157002211,0.71775221824646,0.190824080258608,1.28705924749374,21.4483857154846,3.46686309576035,6.62038946151733,33.730357170105,43.2017841339111,4.87250006198883,13780.7319335938
0,873,30.5126523971558,127,312.651588439941,832.883193969727,4178.08129882812,421.453506469727,2483.80200195312,275,-36.9231624603271,814.105087280273,40.9000015258789,148,577.221893310547,14.1999998092651,7.59999990463257,-8.82316064834595,376.116806030273,23.2000007629395,175,53,234.348411560059,37,57,61.7009716033936,21.6000003814697,-7.5,32.0231609344482,391.499465942383,0.0201867721043527,-0.67933776974678,-0.713613986968994,0.726460963487625,0.186349082738161,1.29003757238388,19.4614825248718,3.43150228261948,6.50344967842102,36.1514348983765,42.7872848510742,4.65000009536743,13805.6352539062
0,874,40.6566753387451,129,512.812255859375,477.78337097168,3702.05969238281,469.502616882324,2568.22186279297,274,-35.2999992370605,949.906967163086,42.2126340866089,145.342967987061,468.311325073242,13.8657033443451,9.03429651260376,-3.9783376455307,304.559593200684,23.9878067970276,183,30,188.094696044922,31.2166237831116,51,78.7350158691406,22.1000003814697,-3.40000009536743,27.934296131134,851.062576293945,0.0199847458861768,0.0382528342306614,-0.974668025970459,0.726175084710121,0.186306033283472,1.34958702325821,18.5376954078674,2.18857562541962,6.8920089006424,25.3565473556519,52.5431699752808,4.65666675567627,14647.3635253906
0,875,38.0569114685059,127,459.83568572998,753.330871582031,4065.50323486328,475.34139251709,2548.17248535156,274,-37.1489696502686,898.533645629883,42.848970413208,148,474.082954406738,14.0017070770264,8.04896998405457,-7.64896965026855,321,23.9489698410034,179,44.082950592041,202,33,54,74.546558380127,22.1489706039429,-6.5,31.5489702224731,576.875946044922,0.0316162030212581,0.559879973530769,0.822275519371033,0.688071236014366,0.153197318315506,1.52051866054535,38.615912437439,2.60623264312744,6.72354555130005,14.4134120941162,43.5975694656372,4.8199999332428,14018.330078125
0,876,26.4350991249084,129,237.961887359619,882.24934387207,4281.66857910156,366.263023376465,2382.50561523438,274,-37.2681818008423,799.335968017578,40.0305147171021,145,648.662033081055,13.8967764377594,7.1998587846756,-9.200199842453,420.696266174316,22.3999996185303,171.285942077637,62.001410484314,265,42,57.9677696228027,53.2621927261353,21,-7.90000009536743,31.603223323822,516.437911987305,0.0117217836668715,0.308461345732212,0.899054348468781,0.705886080861092,0.193537164479494,1.36093643307686,24.2123789787292,4.23395109176636,6.62705373764038,27.6074385643005,46.6755018234253,4.75083327293396,13693.2014160156
0,877,44.1004066467285,127,548.987411499023,519.928588867188,3752.07141113281,494.802406311035,2595.65960693359,275,-36.0999984741211,949.928588867188,43,147,430.873840332031,14,9,-4.40000009536743,273.99592590332,24.2000007629395,185,32,162.873832702637,29,51,88.3256435394287,22.39959192276,-3.90000009536743,28.6928582191467,783.562576293945,0.00298480785568245,0.305744784200215,0.869721159338951,0.71095010638237,0.153510376811028,1.42248544096947,27.0514779090881,1.77817901968956,7.18520939350128,25.250874042511,43.7772836685181,4.50516641139984,14636.685546875
0,878,40.6828899383545,133,487.70426940918,748.922286987305,4211.87487792969,382.751625061035,2330.35961914062,268,-38.8875818252563,858.265380859375,42.2657356262207,135,428.38956451416,13.0171546936035,7.40000009536743,-6.96573519706726,282.171104431152,23.0657353401184,173,47.1711015701294,169,30,51,81.7657814025879,21.2218465805054,-6.21711003780365,30.0389566421509,753.125061035156,0.0312461745925248,-0.275110609829426,0.928696691989899,0.710321933031082,0.154934003949165,1.45925536751747,32.1449084281921,1.94996297359467,7.06617200374603,23.3704924583435,41.6418180465698,4.72583329677582,14315.0485839844
0,879,27.7901439666748,124,264.999176025391,705.992904663086,3887.61846923828,465.865432739258,2642.68695068359,277,-35.4000015258789,884.749114990234,40.6759796142578,153,667.509735107422,13.1956069469452,8.5,-7.42402064800262,427.662071228027,23.3759794235229,181.989303588867,45.0546245574951,271.858345031738,41.0439281463623,58,54.6097707748413,22.0759801864624,-6.22402036190033,30.7999992370605,389.24983215332,0.00797796278493479,-0.282990500330925,0.225757531821728,0.715260565280914,0.201276645064354,1.42514616250992,24.4499802589417,4.07540625333786,6.59109687805176,22.4783701896667,50.7401218414307,4.6251665353775,13864.9614257812
0,880,43.7445888519287,129.545043945312,518.355804443359,546.018142700195,3880.91125488281,416.593109130859,2438.78601074219,273,-36.2999992370605,911.30110168457,41.8454961776733,143.535972595215,421.464027404785,14.1851122379303,8.44549560546875,-4.59999990463257,272,23.4387097358704,183,34.4640283584595,157.545043945312,29,52,86.0746955871582,21.5535979270935,-4.09999990463257,28.0387101173401,870.874694824219,0.0169071692507714,-0.688472747802734,-0.720444992184639,0.723695054650307,0.159107301384211,1.43831062316895,27.0869317054749,1.77444067597389,7.03602516651154,28.9478707313538,40.4844837188721,4.54399991035461,14621.4152832031
0,881,31.5096020698547,131,342.962211608887,966.962219238281,4441.36120605469,360.807968139648,2324.56317138672,271,-38.6058225631714,789.90950012207,41.0999984741211,140,529.994476318359,14.3000001907349,6.69999980926514,-10.1000003814697,359,22.5851263999939,169,58,231.903984069824,35.9039793014526,55,62.7999992370605,20.9903979301453,-8.69999980926514,32.5999984741211,451.06241607666,0.00366396782919765,-0.558624003082514,0.526141167065362,0.712995901703835,0.19531886652112,1.28796118497849,20.2901310920715,3.77168774604797,6.57063722610474,31.7420754432678,46.1227083206177,4.80000019073486,13587.669921875
